what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429201603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291429204489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429210917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429214278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429214573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429227327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429240977
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429242677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429242724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429245376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429245657
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429330595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429333606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429349607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429351167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429351650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429352103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429352555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429353382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429354911
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429355769
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291429356596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429358514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429404565
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429407143
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429408007
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429414308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429416957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429427387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429433256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429435643
opened,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429435830
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429435892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291429437686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1291429443209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291429445954
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291429448669
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429449418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429459448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291429461008
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1291429461710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429461929
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1291429461929
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429463629
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1291429466843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1291429467748
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291429468122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429524688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429557969
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429559186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429562462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429566674
opened,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429566830
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429566892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291429568811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1291429570668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291429574786
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429576393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429579996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1291429580527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429583070
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1291429583076
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1291429583673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1291429587326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429593941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429605655
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1291429607514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1291429609779
