what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1295123334465
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1295123334465
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1295123334466
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1295123334466
started,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1295123334466
started,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1295123334467
started,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1295123334467
started,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1295123334467
started,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1295123334468
started,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1295123334468
started,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1295123334468
os,sysinfo,,,"win32",1295123334470
arch,sysinfo,,,"x86_64",1295123334470
ws,sysinfo,,,"win32",1295123334470
locale,sysinfo,,,"en_US",1295123334470
processors,sysinfo,,,"8",1295123334471
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1295123334471
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1295123334471
java.specification.name,sysinfo,,,"Java Platform API Specification",1295123334471
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295123334471
java.specification.version,sysinfo,,,"1.6",1295123334471
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1295123334471
java.version,sysinfo,,,"1.6.0_22",1295123334471
java.vm.info,sysinfo,,,"mixed mode",1295123334471
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1295123334471
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1295123334471
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295123334471
java.vm.specification.version,sysinfo,,,"1.0",1295123334471
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1295123334471
java.vm.version,sysinfo,,,"17.1-b03",1295123334471
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1295123335202
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1295123335401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295123336687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124180752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1295124180767
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295124190765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124192259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124287428
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1295124287451
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295124296246
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1295124297173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124298298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124300977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1295124300988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124302612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124345979
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1295124346136
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1295124346155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124355710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124356431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124358425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124360819
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295124361922
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295124363480
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1295124363662
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1295124363663
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1295124363663
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1295124363664
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.8,1.3.8.v201010161055,"com.google.appengine.eclipse.sdkbundle.1.3.8",1295124363664
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1295124363665
stopped,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1295124363665
stopped,bundle,com.google.gdt.eclipse.suite,1.4.2.v201012211742,"com.google.gdt.eclipse.suite",1295124363665
stopped,bundle,com.google.appengine.eclipse.core,1.4.2.v201012211742,"com.google.appengine.eclipse.core",1295124363665
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.0,2.1.0.v201010280102,"com.google.gwt.eclipse.sdkbundle.2.1.0",1295124363665
stopped,bundle,com.google.gwt.eclipse.oophm,1.4.2.v201012211742,"com.google.gwt.eclipse.oophm",1295124363666
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.1,2.1.1.v201012170127,"com.google.gwt.eclipse.sdkbundle.2.1.1",1295124363666
stopped,bundle,com.google.gwt.eclipse.core,1.4.2.v201012211742,"com.google.gwt.eclipse.core",1295124363767
stopped,bundle,com.google.gdt.eclipse.core,1.4.2.v201012211742,"com.google.gdt.eclipse.core",1295124363767
stopped,bundle,com.google.gdt.eclipse.platform,1.4.2.v201012211742,"com.google.gdt.eclipse.platform",1295124363768
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.e36",1295124363768
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1295124363769
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1295124363769
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1295124363770
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1295124363771
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1295124363772
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1295124363772
stopped,bundle,com.google.gdt.eclipse.platform.shared,1.4.2.v201012211742,"com.google.gdt.eclipse.platform.shared",1295124363772
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1295124363784
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1295124363785
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1295124363788
stopped,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1295124363789
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1295124363794
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1295124363795
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1295124363796
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295124363796
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1295124363796
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1295124363797
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295124363797
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1295124363797
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1295124505497
